Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile,Job_Description_clean
2421662116711767,2 to 14 Years,BCA,$58K-$80K,Dakar,Senegal,14.4974,-14.4524,Intern,40753,2022-03-24,Both,Sean Howe,(657)426-7551x12208,Account Executive,Advertising Account Executive,USAJOBS,"An Advertising Account Executive works in advertising agencies, managing client accounts and overseeing the creation and execution of advertising campaigns.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Advertising and marketing knowledge Client relationship management Advertising campaign development Budget management Media planning and buying,"Manage advertising campaigns for clients, from planning to execution. Develop advertising strategies and creative concepts. Monitor campaign performance and provide insights.",Deutsche Annington Immobilien SE (Now Vonovia SE),"{""Sector"":""Real Estate"",""Industry"":""Real Estate"",""City"":""Bochum"",""State"":""North Rhine-Westphalia"",""Zip"":""44793"",""Website"":""https://www.vonovia.com/"",""Ticker"":""VNTG"",""CEO"":""Rolf Buch""}",advertis account execut work advertis agenc manag client account overse creation execut advertis campaign
577211763504566,2 to 15 Years,PhD,$55K-$107K,Suva,Fiji,-17.7134,178.065,Temporary,101798,2023-08-10,Male,Sarah Harris,+1-317-855-0462x69807,Legal Advisor,In-House Counsel,Glassdoor,"In the role of In-House Counsel, you will provide legal support to the organization across various areas, including contracts, employment law, and regulatory compliance. You will draft legal documents, handle litigation matters, and advise on legal risks affecting day-to-day operations. Your role is crucial in ensuring the company operates within the bounds of the law.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",In-house counsel Legal advisory Employment law Intellectual property Regulatory compliance Dispute resolution Contract review Client counseling,"Serve as in-house legal counsel for organizations, managing legal issues and contracts internally. Provide legal training to staff and address legal questions and concerns.",Intercontinental Exchange,"{""Sector"":""Financial Services"",""Industry"":""Securities"",""City"":""Atlanta"",""State"":""Georgia"",""Zip"":""30328"",""Website"":""www.ice.com"",""Ticker"":""ICE"",""CEO"":""Jeffrey C. Sprecher""}",role hous counsel provid legal support organ across variou area includ contract employ law regulatori complianc draft legal document handl litig matter advis legal risk affect day day oper role crucial ensur compani oper within bound law
3096609007532611,4 to 13 Years,BBA,$55K-$108K,New Delhi,India,20.5937,78.9629,Full-Time,39814,2022-01-27,Male,Veronica Morgan,(764)507-7284,Civil Engineer,Water Resources Engineer,Internships.com,"A Water Resources Engineer manages and develops water-related projects, such as dams, irrigation systems, and flood control measures, to ensure water resource sustainability.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Water resources engineering Hydrology and hydraulics Environmental impact assessment Water resource modeling software Watershed management,"Focus on water-related projects, such as flood control, water supply, and wastewater treatment. Design and manage water resource systems and infrastructure. Address water quality and conservation issues.",Nucor,"{""Sector"":""Metals and Mining"",""Industry"":""Metals"",""City"":""Charlotte"",""State"":""North Carolina"",""Zip"":""28211"",""Website"":""www.nucor.com"",""Ticker"":""NUE"",""CEO"":""Leon J. Topalian""}",water resourc engin manag develop water relat project dam irrig system flood control measur ensur water resourc sustain
2723378277276485,5 to 14 Years,PhD,$55K-$98K,Caracas,"Venezuela, RB",6.4238,-66.5897,Contract,120053,2023-04-19,Female,Theresa Jacobs,620.360.9839,Marketing Coordinator,Marketing Specialist,Internships.com,"Marketing Specialists develop and implement marketing campaigns, analyze market trends, and promote products or services to target audiences.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Market research and analysis Content creation and copywriting Social media management SEO and digital marketing Marketing automation tools proficiency,Assist in the development and execution of marketing campaigns and strategies. Create marketing collateral and content. Monitor and report on marketing performance metrics.,Brambles Limited,"{""Sector"":""Transportation/Logistics"",""Industry"":""Logistics"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.brambles.com/"",""Ticker"":""BXB"",""CEO"":""Graham Chipchase""}",market specialist develop implement market campaign analyz market trend promot product servic target audienc
1512255509797067,5 to 8 Years,BA,$59K-$100K,Monrovia,Liberia,6.4281,-9.4295,Part-Time,36709,2021-09-16,Female,John Cole,001-721-891-8240x989,Dental Hygienist,Dental Hygiene Educator,Snagajob,A Dental Hygiene Educator teaches dental hygiene practices and oral health to students or the community. They promote preventive care and raise awareness about dental health.,"{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Dental hygiene knowledge Teaching and instructional skills Curriculum development Student assessment Clinical practice experience,Educate patients on oral hygiene practices and preventive care. Provide oral health instruction and advice. Develop and deliver educational programs.,Sanmina,"{""Sector"":""Manufacturing"",""Industry"":""Semiconductors and Other Electronic Components"",""City"":""San Jose"",""State"":""California"",""Zip"":""95134"",""Website"":""www.sanmina.com"",""Ticker"":""SANM"",""CEO"":""Jure Sola""}",dental hygien educ teach dental hygien practic oral health student commun promot prevent care rais awar dental health
773347391625286,3 to 15 Years,PhD,$64K-$111K,Jerusalem,Israel,31.0461,34.8516,Full-Time,52493,2021-12-22,Both,Meredith Johnson,001-356-623-2851,Office Manager,Administrative Manager,Internships.com,"Administrative Managers oversee office operations. They manage administrative staff, coordinate tasks, and ensure smooth office functioning to support the organizations goals.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Administrative leadership Office management Staff supervision Budgeting and financial management Process improvement Communication skills,Oversee office operations and administrative staff. Develop office policies and procedures. Manage budgets and resources.,Deere,"{""Sector"":""Industrial"",""Industry"":""Construction and Farm Machinery"",""City"":""Moline"",""State"":""Illinois"",""Zip"":""61265"",""Website"":""www.deere.com"",""Ticker"":""DE"",""CEO"":""John C. May""}",administr manag overse offic oper manag administr staff coordin task ensur smooth offic function support organ goal
1616525240435044,2 to 8 Years,B.Com,$64K-$84K,Bangkok,Thailand,15.87,100.9925,Part-Time,115243,2022-01-02,Female,Elizabeth Rice,(848)885-2905,SEM Specialist,SEM Analyst,FlexJobs,"SEM Analysts analyze search engine marketing (SEM) campaigns. They monitor performance, optimize keyword strategies, and provide insights to improve the effectiveness of SEM efforts.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Search engine marketing (SEM) Google Ads Bing Ads Keyword analysis Ad performance analysis SEM strategy development Bid management,Analyze SEM data and trends to optimize campaigns and ad spend. Generate reports and insights to improve SEM strategies. Stay up-to-date with SEM industry changes and best practices.,Volkswagen Group,"{""Sector"":""Automotive"",""Industry"":""Automotive"",""City"":""Wolfsburg"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.volkswagenag.com"",""Ticker"":""VOW3"",""CEO"":""Herbert Diess""}",sem analyst analyz search engin market sem campaign monitor perform optim keyword strategi provid insight improv effect sem effort
1198963877133764,4 to 15 Years,PhD,$57K-$126K,Thimphu,Bhutan,27.5142,90.4336,Full-Time,31628,2022-04-25,Both,Nathan Davis,001-683-834-3069x1188,SEO Specialist,Technical SEO Specialist,Stack Overflow Jobs,"Technical SEO Specialists optimize website infrastructure, addressing issues like site speed, mobile-friendliness, and structured data to enhance search engine visibility.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Technical SEO audits Website crawl analysis Schema markup XML sitemaps Canonicalization,"Identify and resolve technical SEO issues, such as crawl errors, website speed, and mobile-friendliness. Implement schema markup and structured data. Ensure website indexing and sitemap accuracy.",E.ON SE,"{""Sector"":""Energy"",""Industry"":""Energy - Utilities"",""City"":""Essen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.eon.com"",""Ticker"":""EOAN"",""CEO"":""Johannes Teyssen""}",technic seo specialist optim websit infrastructur address issu like site speed mobil friendli structur data enhanc search engin visibl
2497732438691862,5 to 13 Years,M.Tech,$61K-$130K,City of Victoria,"Hong Kong SAR, China",22.3964,114.1095,Contract,30588,2023-07-12,Female,Margaret Cruz,872-527-1708,Event Coordinator,Corporate Event Coordinator,SimplyHired,"Coordinate corporate events, conferences, and meetings, handle logistics, and ensure a seamless experience for attendees.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Corporate event planning Corporate branding and messaging Speaker and entertainment booking Audiovisual production Team coordination Crisis management Budgeting and financial management Client communication Creativity Problem-solving Attention to detail,"Specialize in planning and managing corporate events, including meetings, seminars, and trade shows. Handle event marketing and branding. Oversee event registration and attendee experience.",Auto-Owners Insurance,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Mutual)"",""City"":""Lansing"",""State"":""Michigan"",""Zip"":""48917"",""Website"":""www.auto-owners.com"",""Ticker"":"""",""CEO"":""Jamie Whisnant""}",coordin corpor event confer meet handl logist ensur seamless experi attende
1840462025419703,5 to 8 Years,M.Tech,$59K-$92K,Yerevan,Armenia,40.0691,45.0382,Contract,118244,2023-04-19,Male,Jay Patel,7436048559,Front-End Engineer,UI/UX Front-End Developer,Monster,"UI/UX Front-End Developers focus on creating user-friendly and visually appealing interfaces for web and mobile applications. They work on user experience design, responsive layouts, and front-end development to optimize user interactions.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",UI/UX design Frontend web development Wireframing and prototyping User research Accessibility standards Responsive design Collaboration skills,"Focus on user interface (UI) and user experience (UX) design, translating design mockups into functional web interfaces. Conduct usability testing and iterate on designs.",Qurate Retail,"{""Sector"":""Retail"",""Industry"":""Internet Services and Retailing"",""City"":""Englewood"",""State"":""Colorado"",""Zip"":""80112"",""Website"":""www.qurateretail.com"",""Ticker"":""QRTEA"",""CEO"":""David Rawlinson Ii""}",front end develop focu creat user friendli visual appeal interfac web mobil applic work user experi design respons layout front end develop optim user interact
